Mean,Std,RMS,Peak,Skewness,Kurtosis,Shape_Factor,Crest_Factor,Impulse_Factor,Margin_Factor,Label_Num,Label_Name
-0.004986898622101952,0.22817811322298368,0.2282268986103526,1.259056431518658,0.6916579105302822,5.642725661630605,1.5270351400971014,5.516687293149529,8.42417535356649,11.041376104404279,1,0.4mm leak
-0.0027649199206628175,0.15878852281729192,0.15880862404452847,1.0029377784158604,0.926184169348239,7.91883866968252,1.541507971656582,6.3153861098541215,9.735218032429378,12.654244806803142,1,0.4mm leak
-0.00013260304981576497,0.2322959628537902,0.23229019323040823,1.253991473281082,0.6874040389686037,6.201261124621448,1.5399978761174198,5.398383185454799,8.313498640068381,10.820473952978073,1,0.4mm leak
-0.00024576886994325805,0.16106630586940046,0.16106246667367408,0.983576059395174,0.9336109919328319,8.272747286357442,1.538415682665007,6.106798683196506,9.394794865107519,12.020437722429191,1,0.4mm leak
0.0025599264468887887,0.23321266000888313,0.2332208794353391,1.2996160161517587,0.6273653650581092,5.678916803589809,1.4792769893114495,5.572468551264852,8.243224501547804,10.411402219309094,1,0.4mm leak
0.0010192710907128675,0.16206320200756788,0.1620623556981382,0.964371521544217,0.9265315408271455,7.808630287483101,1.4941814284327364,5.950620163392428,8.891306135798342,11.11701225748551,1,0.4mm leak
-0.00013699477361436507,0.23096278174386436,0.2309570482321429,1.2997055250002458,0.6795245541435698,6.047430458758733,1.5366523074576637,5.62747720820309,8.64747583715069,11.399865352072855,1,0.4mm leak
-0.00027195009810744716,0.16054729963202494,0.16054351623226673,0.964406301339103,0.9750622480869278,8.24383036959072,1.5367823747346225,6.007133293030942,9.231656567411505,11.85304725227917,1,0.4mm leak
0.00028396617236012533,0.23285749890676444,0.2328518505469969,1.299630946807726,0.6575866329424709,5.7563395945401155,1.48788326116469,5.581364046516002,8.30441813927758,10.554445916091066,1,0.4mm leak
0.0007936259163073934,0.16197682740382416,0.16197472220464676,0.9643693436186778,0.931811313297353,7.836505953043968,1.497339591695783,5.953826192708307,8.914899680417516,11.168862157615541,1,0.4mm leak
